Step:171,Battery:5,Reward:-0.0,in_bounds:True,in_track:False,dist:0.25,steering:-0.74,throttle: 0.07,total_reward:4.42
Step:172,Battery:5,Reward:0.2,in_bounds:True,in_track:False,dist:0.25,steering:-1.0,throttle: 0.38,total_reward:4.62
Step:173,Battery:5,Reward:0.2,in_bounds:True,in_track:False,dist:0.25,steering:-0.32,throttle: 1.0,total_reward:4.82
Step:174,Battery:5,Reward:-0.0,in_bounds:True,in_track:False,dist:0.25,steering:-1.0,throttle: -0.22,total_reward:4.81
Step:175,Battery:5,Reward:0.19,in_bounds:True,in_track:False,dist:0.25,steering:0.09,throttle: 1.0,total_reward:5.01
Step:176,Battery:5,Reward:0.18,in_bounds:True,in_track:False,dist:0.26,steering:-1.0,throttle: 1.0,total_reward:5.19
Step:177,Battery:5,Reward:0.22,in_bounds:True,in_track:False,dist:0.24,steering:-1.0,throttle: 0.62,total_reward:5.41
Step:178,Battery:5,Reward:0.05,in_bounds:True,in_track:False,dist:0.22,steering:-0.75,throttle: 0.19,total_reward:5.45
Step:179,Battery:5,Reward:0.05,in_bounds:True,in_track:False,dist:0.22,steering:-0.64,throttle: 0.3,total_reward:5.51
Step:180,Battery:5,Reward:0.26,in_bounds:True,in_track:False,dist:0.21,steering:0.12,throttle: 0.41,total_reward:5.77
Step:181,Battery:5,Reward:0.27,in_bounds:True,in_track:False,dist:0.21,steering:-0.44,throttle: -0.33,total_reward:6.04
Step:182,Battery:5,Reward:0.08,in_bounds:True,in_track:False,dist:0.2,steering:-1.0,throttle: 0.29,total_reward:6.12
Step:183,Battery:5,Reward:0.27,in_bounds:True,in_track:False,dist:0.21,steering:-0.46,throttle: 0.41,total_reward:6.39
Step:184,Battery:5,Reward:0.07,in_bounds:True,in_track:False,dist:0.21,steering:-0.35,throttle: -0.13,total_reward:6.46
Step:185,Battery:5,Reward:0.28,in_bounds:True,in_track:False,dist:0.2,steering:0.47,throttle: -1.0,total_reward:6.74
Step:186,Battery:5,Reward:0.24,in_bounds:True,in_track:False,dist:0.23,steering:0.18,throttle: -1.0,total_reward:6.97
